Model Realization Faultblock Zone GRV NRV NPV HCPV STOIIP
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_4_3 9924637.94 7666954.54 2328389.45 1631015.70 1264353.29
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_4_2 7309718.93 4042203.09 1079164.25 694246.16 538175.33
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_4_1 16094645.58 11016063.33 3351816.88 2589934.65 2007701.34
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_3_3 23234564.36 13211172.84 3764855.92 3186396.95 2470075.23
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_3_2 8753375.92 5265711.78 1485831.43 1245242.23 965304.08
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_3_1 7214140.01 4621528.88 1295539.11 883299.71 684728.48
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_2 12687953.16 9500877.66 2741614.21 2224723.81 1724592.15
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_1_3 19683346.84 15070575.03 4320129.36 3503997.46 2716277.18
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_1_2 4028206.80 3555527.09 1031811.63 796378.83 617347.95
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Below_Brent_1_1 3640425.56 3230989.48 835993.56 526461.20 408109.47
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Sor Totals 161849912.70 121491007.30 35349294.54 26816905.83 20788299.71
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_4_2 285366.95 33977.73 8104.62 5553.23 4304.83
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_4_1 682856.99 271112.01 70939.44 49380.98 38279.83
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_3_3 1636519.07 688107.02 187538.19 127924.95 99166.63
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_3_2 687326.67 111308.82 27218.09 15009.93 11635.60
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_3_1 2492841.27 1799384.37 502806.46 318283.88 246731.70
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_2 1013053.54 994955.37 319724.50 249055.63 193066.38
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_1_3 10002330.84 8853694.32 2721565.19 1971365.58 1528190.42
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_1_2 7258255.00 6776762.49 2023741.23 1243843.39 964219.71
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Below_Brent_1_1 1462703.28 1108858.09 244578.76 78363.00 60746.51
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre1 Totals 25521253.63 20638160.22 6106216.46 4058780.57 3146341.62
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_3_3 651796.53 531843.88 165148.07 137288.39 106425.11
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_3_1 1954.16 848.53 258.18 212.03 164.37
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_2 59769.80 54230.25 17404.68 16097.25 12478.49
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_1_3 14172729.31 12976773.61 4196307.23 3822408.78 2963107.67
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_1_2 44055899.10 41419557.88 12589945.19 11026862.34 8547955.56
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Below_Brent_1_1 30489076.31 13582675.07 3439797.33 2843593.84 2204336.37
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Midtre3 Totals 89431225.21 68565929.21 20408860.68 17846462.63 13834467.56
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_6 1229774.87 1183086.11 328547.94 163392.41 126660.79
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_5 282005.02 268138.32 78344.19 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_3_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_1_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Below_Brent_1_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof054C Totals 1511779.89 1451224.43 406892.13 163392.41 126660.79
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_3_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_1_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Below_Brent_1_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Westof053C Totals 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_5 1742335.32 1450694.48 441444.34 250756.08 194384.56
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_4_3 256167.38 205527.93 58851.62 32922.40 25521.24
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_4_2 1227992.87 375674.02 96624.35 47957.16 37176.09
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_4_1 1395779.48 447474.84 116906.90 58903.41 45661.56
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_3_3 928901.73 255803.26 70610.15 32243.00 24994.57
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_3_2 1474361.78 352883.23 86900.52 29107.94 22564.30
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_3_1 30050195.45 25279964.51 7140731.17 4333129.84 3359015.48
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_2 3489396.71 3417383.62 1090301.70 699265.06 542065.96
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_1_3 1376050.21 1208768.44 371519.50 241320.19 187069.92
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_1_2 267.44 133.72 39.52 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Below_Brent_1_1 238726.88 224405.16 48100.85 9048.87 7014.63
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_MidtreNord Totals 42180175.25 33218713.21 9522030.62 5734653.95 4445468.31
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_6 27658180.01 25520298.18 7543685.66 5885851.88 4562676.01
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_5 32796046.14 26955985.37 7924378.43 5481024.54 4248856.36
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_4_3 2953998.13 2074284.38 559566.27 305048.20 236471.48
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_4_2 5085672.12 1550932.44 405161.00 139590.05 108209.34
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_4_1 1109635.46 357703.69 93768.92 40662.05 31520.97
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_3_3 1558953.57 881043.93 250194.33 152322.65 118079.58
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_3_2 503470.27 89081.78 22739.83 12444.93 9647.23
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_3_1 814910.19 238159.91 68269.16 43580.37 33783.23
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_2 264082.27 259869.41 84873.56 76311.99 59156.58
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_1_3 3210815.15 3078535.45 984568.66 783461.01 607334.13
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_1_2 733885.73 674688.21 185651.67 109045.94 84531.74
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Below_Brent_1_1 645553.51 314569.75 63347.88 25437.31 19718.85
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_Ost_All Totals 77335202.56 61995152.52 18186205.37 13054780.92 10119985.51
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Draupne 25584274.98 19723917.43 5912835.26 4397964.28 3409274.74
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_ReWorkedBrent 94691893.55 67092002.90 18437586.47 14232061.80 11032606.37
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_3_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_1_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Below_Brent_1_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 2015Tordis_RwBr_Dr Totals 120276168.53 86815920.33 24350421.73 18630026.08 14441881.11
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Draupne 25584274.98 19723917.43 5912835.26 4397964.28 3409274.74
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_ReWorkedBrent 94691893.55 67092002.90 18437586.47 14232061.80 11032606.37
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_6 83003139.82 77069295.18 22469145.61 16848515.63 13060865.22
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_5 113282685.90 100973797.79 30173908.76 21534255.09 16693221.50
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_4_3 21080922.93 15984309.84 4649576.05 2984516.22 2313578.53
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_4_2 39992248.79 13392913.77 3454462.35 1913937.37 1483672.43
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_4_1 33519972.69 19015293.78 5660108.65 3912205.94 3032717.87
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_3_3 47944058.19 25205462.44 7124087.71 5146976.07 3989904.05
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_3_2 14900556.72 7415400.37 2110842.89 1540311.62 1194040.05
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_3_1 49798180.60 36825092.15 10433663.08 6652761.77 5157179.82
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_2 27125427.00 23756489.22 7274032.76 5746265.37 4454469.41
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_1_3 78582909.59 68960203.36 21228971.91 17027499.08 13199612.08
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_1_2 85978306.37 80096162.98 23717371.74 18774875.83 14554167.74
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Below_Brent_1_1 49086680.58 24194119.19 5834641.23 4228640.76 3278016.19
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 77 Totals Totals 764571257.70 579704460.38 168481234.46 124940786.83 96853325.99
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_6 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_5 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_4_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_4_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_4_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_3_3 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_3_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_3_1 451638.92 121998.66 33319.48 24721.80 19164.18
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_2 14512078.30 14485076.68 4646416.72 3965562.61 3074079.64
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_1_3 33892544.16 30356885.31 9521971.89 7524459.19 5832914.27
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_1_2 26493702.99 24745419.92 6913660.07 4815900.65 3733256.43
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Below_Brent_1_1 21328662.17 10657031.89 2298674.17 1333394.97 1033639.54
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre2 Totals 96678626.55 80366412.46 23414042.33 17664039.22 13693054.06
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_6 33703245.65 32199075.53 9259104.64 7056201.28 5469923.63
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_5 59644242.04 55796777.95 16800641.82 12128999.93 9402325.80
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_4_3 5822132.30 5201744.43 1456426.14 921942.79 714684.36
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_4_2 9123299.54 3901367.95 1021987.77 551886.67 427819.14
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_4_1 20943268.66 11265676.77 3400088.53 2204999.20 1709301.75
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_3_3 21819067.84 10530789.48 3057574.04 1699653.85 1317561.16
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_3_2 2131093.75 1457401.93 437366.87 243164.01 188499.23
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_3_1 3242956.83 1145618.22 324118.62 155039.19 120185.42
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_2 986877.83 977608.32 305505.62 182017.55 141098.88
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_1_3 442558.58 410478.23 125849.30 53695.07 41624.09
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_1_2 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Below_Brent_1_1 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Vest Totals 157858743.02 122886538.81 36188663.35 25197599.54 19533023.48
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_6 22439757.21 20639624.68 5887591.21 4311773.42 3342460.11
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_5 27088198.10 24576337.91 7280759.56 5368765.61 4161833.93
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_4_3 14750510.90 11642957.26 3458820.05 2461480.96 1908124.83
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_4_2 14747525.08 9768877.98 2752519.94 1956529.24 1516689.38
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_4_1 14207058.36 10284550.86 3071298.26 2360209.22 1829619.61
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_3_3 12655735.02 7413002.16 2149341.28 1758136.65 1362896.66
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_3_2 6729051.42 4774339.29 1313749.52 1050441.23 814295.55
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_3_1 8456582.24 4899769.77 1414162.13 1126156.46 872989.53
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_2 5318558.35 4994582.96 1477614.17 1128091.53 874489.58
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_1_3 19817691.70 14891617.75 4307511.04 3497728.37 2711417.42
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_1_2 12058302.33 9705679.70 2711205.98 1995933.02 1547234.94
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Below_Brent_1_1 2089376.72 1768498.23 482826.82 335163.28 259816.50
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Sor Totals 160358347.43 125359838.57 36307399.96 27350408.96 21201868.04
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre1 Below_Draupne 0.00 0.00 0.00 0.00 0.00
20170127_sf01rms201314_faciesseed_COMPDEPTHUNC 78 2015Tordis_Midtre1 Below_ReWorkedBrent 0.00 0.00 0.00 0.00 0.00
